..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisLocation.java,org.jfree.chart.axis,AxisLocation,44
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisSpace.java,org.jfree.chart.axis,AxisSpace,18
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisState.java,org.jfree.chart.axis,AxisState,22
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAnchor.java,org.jfree.chart.axis,CategoryAnchor,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryAxis.java,org.jfree.chart.axis,CategoryAxis,55
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPosition.java,org.jfree.chart.axis,CategoryLabelPosition,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelPositions.java,org.jfree.chart.axis,CategoryLabelPositions,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryLabelWidthType.java,org.jfree.chart.axis,CategoryLabelWidthType,4
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java,org.jfree.chart.axis,CategoryTick,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CompassFormat.java,org.jfree.chart.axis,CompassFormat,2
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java,org.jfree.chart.axis,CyclicNumberAxis,24
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateAxis.java,org.jfree.chart.axis,DateAxis,28
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTick.java,org.jfree.chart.axis,DateTick,10
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickMarkPosition.java,org.jfree.chart.axis,DateTickMarkPosition,3
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnit.java,org.jfree.chart.axis,DateTickUnit,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\DateTickUnitType.java,org.jfree.chart.axis,DateTickUnitType,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ExtendedCategoryAxis.java,org.jfree.chart.axis,ExtendedCategoryAxis,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java,org.jfree.chart.axis,LogarithmicAxis,14
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogAxis.java,org.jfree.chart.axis,LogAxis,23
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\LogTick.java,org.jfree.chart.axis,LogTick,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\MarkerAxisBand.java,org.jfree.chart.axis,MarkerAxisBand,9
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ModuloAxis.java,org.jfree.chart.axis,ModuloAxis,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\MonthDateFormat.java,org.jfree.chart.axis,MonthDateFormat,4
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberAxis.java,org.jfree.chart.axis,NumberAxis,35
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTick.java,org.jfree.chart.axis,NumberTick,19
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnit.java,org.jfree.chart.axis,NumberTickUnit,13
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnitSource.java,org.jfree.chart.axis,NumberTickUnitSource,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\package-info.java,org.jfree.chart.axis,package-info,1
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxis.java,org.jfree.chart.axis,PeriodAxis,25
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\PeriodAxisLabelInfo.java,org.jfree.chart.axis,PeriodAxisLabelInfo,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\QuarterDateFormat.java,org.jfree.chart.axis,QuarterDateFormat,3
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java,org.jfree.chart.axis,StandardTickUnitSource,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\SubCategoryAxis.java,org.jfree.chart.axis,SubCategoryAxis,15
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\SymbolAxis.java,org.jfree.chart.axis,SymbolAxis,21
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\Tick.java,org.jfree.chart.axis,Tick,46
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickType.java,org.jfree.chart.axis,TickType,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnit.java,org.jfree.chart.axis,TickUnit,20
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnits.java,org.jfree.chart.axis,TickUnits,12
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnitSource.java,org.jfree.chart.axis,TickUnitSource,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\Timeline.java,org.jfree.chart.axis,Timeline,5
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueAxis.java,org.jfree.chart.axis,ValueAxis,105
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\axis\ValueTick.java,org.jfree.chart.axis,ValueTick,15
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\AbstractBlock.java,org.jfree.chart.block,AbstractBlock,19
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\Arrangement.java,org.jfree.chart.block,Arrangement,13
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\Block.java,org.jfree.chart.block,Block,43
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockBorder.java,org.jfree.chart.block,BlockBorder,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockContainer.java,org.jfree.chart.block,BlockContainer,23
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockFrame.java,org.jfree.chart.block,BlockFrame,7
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockParams.java,org.jfree.chart.block,BlockParams,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BlockResult.java,org.jfree.chart.block,BlockResult,9
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\BorderArrangement.java,org.jfree.chart.block,BorderArrangement,10
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\CenterArrangement.java,org.jfree.chart.block,CenterArrangement,9
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\ColorBlock.java,org.jfree.chart.block,ColorBlock,8
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\ColumnArrangement.java,org.jfree.chart.block,ColumnArrangement,11
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\EmptyBlock.java,org.jfree.chart.block,EmptyBlock,6
..\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\block\EntityBlockParams.java,org.jfree.chart.block,EntityBlockParams,7
